# CFL3D results for NASA wall-mounted hump, 817 x 217 grid, no plenum, SST model
#VARIABLES = "x/c","y/c","u'v'/(Uref^2)"
x,y,uv,u
 1.000000000E+00, 9.769204259E-02, -1.248663943E-02,  6.992773414E-01 
 1.000000000E+00, 9.897644818E-02, -1.213038154E-02,  7.191238999E-01 
 1.000000000E+00, 1.002608538E-01, -1.176299714E-02,  7.391356826E-01 
 1.000000000E+00, 1.015452594E-01, -1.123150997E-02,  7.592009306E-01 
 1.000000000E+00, 1.028296649E-01, -1.069945283E-02,  7.792474031E-01 
 1.000000000E+00, 1.041140705E-01, -1.016653143E-02,  7.992785573E-01 
 1.000000000E+00, 1.053984836E-01, -9.515842423E-03,  8.193593621E-01 
 1.000000000E+00, 1.066828892E-01, -8.810976520E-03,  8.394676447E-01 
 1.000000000E+00, 1.079672948E-01, -8.103569038E-03,  8.583590388E-01 
 1.000000000E+00, 1.092517003E-01, -7.388137281E-03,  8.772321343E-01 
 1.000000000E+00, 1.105361059E-01, -6.634203251E-03,  8.961490393E-01 
 1.000000000E+00, 1.118205115E-01, -5.877202377E-03,  9.140182137E-01 
 1.000000000E+00, 1.131049171E-01, -5.118847359E-03,  9.298539162E-01 
 1.000000000E+00, 1.143893301E-01, -4.439828917E-03,  9.457460046E-01 
 1.000000000E+00, 1.156737357E-01, -3.852511058E-03,  9.616774917E-01 
 1.000000000E+00, 1.169581413E-01, -3.264153609E-03,  9.748891592E-01 
 1.000000000E+00, 1.182425469E-01, -2.673745155E-03,  9.862057567E-01 
 1.000000000E+00, 1.195269525E-01, -2.257303568E-03,  9.975365400E-01 
 1.000000000E+00, 1.208113581E-01, -1.946385368E-03,  1.008903623E+00 
 1.000000000E+00, 1.220957637E-01, -1.635062043E-03,  1.017405272E+00 
 1.000000000E+00, 1.233801767E-01, -1.323443605E-03,  1.024408340E+00 
 1.000000000E+00, 1.246645823E-01, -1.127238385E-03,  1.031428576E+00 
 1.000000000E+00, 1.259489805E-01, -1.006701728E-03,  1.038454533E+00 
 1.000000000E+00, 1.272333860E-01, -8.858328220E-04,  1.044062018E+00 
 1.000000000E+00, 1.285178065E-01, -7.648763712E-04,  1.048508167E+00 
 1.000000000E+00, 1.298022121E-01, -6.780482363E-04,  1.052960277E+00 
 1.000000000E+00, 1.310866177E-01, -6.405035383E-04,  1.057416201E+00 
 1.000000000E+00, 1.323710233E-01, -6.028981879E-04,  1.061593294E+00 
 1.000000000E+00, 1.336554289E-01, -5.652165273E-04,  1.065000057E+00 
 1.000000000E+00, 1.349398345E-01, -5.283287028E-04,  1.068407297E+00 
 1.000000000E+00, 1.362242401E-01, -5.169708165E-04,  1.071817398E+00 
 1.000000000E+00, 1.375086457E-01, -5.056168302E-04,  1.075227499E+00 
 1.000000000E+00, 1.387930512E-01, -4.943051608E-04,  1.078323960E+00 
 1.000000000E+00, 1.400774568E-01, -4.830074031E-04,  1.081339478E+00 
 1.000000000E+00, 1.413618624E-01, -4.730880028E-04,  1.084357023E+00 
 1.000000000E+00, 1.426462680E-01, -4.647934402E-04,  1.087375402E+00 
 1.000000000E+00, 1.439306736E-01, -4.565561539E-04,  1.090363979E+00 
 1.000000000E+00, 1.452150792E-01, -4.483737866E-04,  1.093129516E+00 
 1.000000000E+00, 1.464994997E-01, -4.402357736E-04,  1.095896363E+00 
 1.000000000E+00, 1.477839053E-01, -4.290574871E-04,  1.098665833E+00 
 1.000000000E+00, 1.490683109E-01, -4.164764250E-04,  1.101436257E+00 
 1.000000000E+00, 1.503527164E-01, -4.039487685E-04,  1.104133248E+00 
 1.000000000E+00, 1.516371220E-01, -3.914398258E-04,  1.106596828E+00 
 1.000000000E+00, 1.529215276E-01, -3.789892071E-04,  1.109065533E+00 
 1.000000000E+00, 1.542059332E-01, -3.632234002E-04,  1.111534476E+00 
 1.000000000E+00, 1.554903388E-01, -3.460373264E-04,  1.114008784E+00 
 1.000000000E+00, 1.567747444E-01, -3.288541338E-04,  1.116418719E+00 
 1.000000000E+00, 1.580591500E-01, -3.116813896E-04,  1.118472338E+00 
 1.000000000E+00, 1.593435556E-01, -2.945085289E-04,  1.120525002E+00 
 1.000000000E+00, 1.606279612E-01, -2.765719546E-04,  1.122584224E+00 
 1.000000000E+00, 1.619123667E-01, -2.578379354E-04,  1.124643207E+00 
 1.000000000E+00, 1.631967723E-01, -2.390672889E-04,  1.126708388E+00 
 1.000000000E+00, 1.644811779E-01, -2.202991745E-04,  1.128326535E+00 
 1.000000000E+00, 1.657655984E-01, -2.014945640E-04,  1.129861832E+00 
 1.000000000E+00, 1.670500040E-01, -1.828406675E-04,  1.131396770E+00 
 1.000000000E+00, 1.683344096E-01, -1.666089811E-04,  1.132936835E+00 
 1.000000000E+00, 1.696188152E-01, -1.503801032E-04,  1.134476304E+00 
 1.000000000E+00, 1.709032208E-01, -1.340955932E-04,  1.135856509E+00 
 1.000000000E+00, 1.721876264E-01, -1.178072780E-04,  1.136816740E+00 
 1.000000000E+00, 1.734720320E-01, -1.014693262E-04,  1.137781382E+00 
 1.000000000E+00, 1.747564375E-01, -8.722215716E-05,  1.138746142E+00 
 1.000000000E+00, 1.760408431E-01, -7.632450433E-05,  1.139714837E+00 
 1.000000000E+00, 1.773252487E-01, -6.541958282E-05,  1.140684366E+00 
 1.000000000E+00, 1.786096543E-01, -5.448881348E-05,  1.141397715E+00 
 1.000000000E+00, 1.798940599E-01, -4.354045450E-05,  1.141836643E+00 
 1.000000000E+00, 1.811784655E-01, -3.256324999E-05,  1.142277479E+00 
 1.000000000E+00, 1.824628711E-01, -2.422089528E-05,  1.142719150E+00 
 1.000000000E+00, 1.837472916E-01, -1.902752410E-05,  1.143162012E+00 
 1.000000000E+00, 1.850316972E-01, -1.381757556E-05,  1.143606544E+00 
 1.000000000E+00, 1.863161027E-01, -8.599893590E-06,  1.143885016E+00 
 1.000000000E+00, 1.876005083E-01, -3.369049864E-06,  1.143942952E+00 
 1.000000000E+00, 1.888849139E-01, 1.865037007E-06 ,  1.144001007E+00 
 1.000000000E+00, 1.901693195E-01, 6.032843885E-06 ,  1.144060016E+00 
 1.000000000E+00, 1.914537251E-01, 7.242975698E-06 ,  1.144118428E+00 
 1.000000000E+00, 1.927381307E-01, 8.460305253E-06 ,  1.144177914E+00 
 1.000000000E+00, 1.940225363E-01, 9.677401977E-06 ,  1.144215226E+00 
 1.000000000E+00, 1.953069419E-01, 1.089916623E-05 ,  1.144071221E+00 
 1.000000000E+00, 1.965913475E-01, 1.212070856E-05 ,  1.143926978E+00 
 1.000000000E+00, 1.978757530E-01, 1.334504850E-05 ,  1.143782616E+00 
 1.000000000E+00, 1.991601586E-01, 1.318268551E-05 ,  1.143637896E+00 
 1.000000000E+00, 2.004445642E-01, 1.269098993E-05 ,  1.143492818E+00 
 1.000000000E+00, 2.017289847E-01, 1.219538899E-05 ,  1.143347502E+00 
 1.000000000E+00, 2.030133903E-01, 1.169895131E-05 ,  1.143176198E+00 
 1.000000000E+00, 2.042977959E-01, 1.119852641E-05 ,  1.142978549E+00 
 1.000000000E+00, 2.055822015E-01, 1.069902646E-05 ,  1.142781138E+00 
 1.000000000E+00, 2.068666071E-01, 1.018287912E-05 ,  1.142582893E+00 
 1.000000000E+00, 2.081510127E-01, 9.498477084E-06 ,  1.142384410E+00 
 1.000000000E+00, 2.094354182E-01, 8.809773135E-06 ,  1.142185092E+00 
 1.000000000E+00, 2.107198238E-01, 8.117914149E-06 ,  1.141985416E+00 
 1.000000000E+00, 2.120042294E-01, 7.423939678E-06 ,  1.141803861E+00 
 1.000000000E+00, 2.132886350E-01, 6.726853371E-06 ,  1.141632557E+00 
 1.000000000E+00, 2.145730406E-01, 6.030084933E-06 ,  1.141461492E+00 
 1.000000000E+00, 2.158574462E-01, 5.333772151E-06 ,  1.141289473E+00 
 1.000000000E+00, 2.171418518E-01, 4.928197541E-06 ,  1.141116977E+00 
 1.000000000E+00, 2.184262574E-01, 4.519314643E-06 ,  1.140943766E+00 
 1.000000000E+00, 2.197106779E-01, 4.108675057E-06 ,  1.140770316E+00 
 1.000000000E+00, 2.209950835E-01, 3.696936346E-06 ,  1.140616417E+00 
 1.000000000E+00, 2.222794890E-01, 3.283267688E-06 ,  1.140488505E+00 
 1.000000000E+00, 2.235638946E-01, 2.869566288E-06 ,  1.140360594E+00 
 1.000000000E+00, 2.248483002E-01, 2.451351747E-06 ,  1.140231848E+00 
 1.000000000E+00, 2.261327058E-01, 2.196273954E-06 ,  1.140102625E+00 
 1.000000000E+00, 2.274171114E-01, 2.017703082E-06 ,  1.139972806E+00 
 1.000000000E+00, 2.287015170E-01, 1.838035701E-06 ,  1.139842749E+00 
 1.000000000E+00, 2.299859226E-01, 1.658586598E-06 ,  1.139712572E+00 
 1.000000000E+00, 2.312703282E-01, 1.477411161E-06 ,  1.139612079E+00 
 1.000000000E+00, 2.325547338E-01, 1.296211281E-06 ,  1.139514089E+00 
 1.000000000E+00, 2.338391393E-01, 1.113099529E-06 ,  1.139415383E+00 
 1.000000000E+00, 2.351235449E-01, 9.302918329E-07 ,  1.139316201E+00 
 1.000000000E+00, 2.364079505E-01, 8.606428992E-07 ,  1.139216781E+00 
 1.000000000E+00, 2.376923561E-01, 7.904854442E-07 ,  1.139116883E+00 
 1.000000000E+00, 2.389767766E-01, 7.205641737E-07 ,  1.139017105E+00 
 1.000000000E+00, 2.402611822E-01, 6.495944831E-07 ,  1.138917804E+00 
 1.000000000E+00, 2.415455878E-01, 5.785524877E-07 ,  1.138833880E+00 
 1.000000000E+00, 2.428299934E-01, 5.069614986E-07 ,  1.138749599E+00 
 1.000000000E+00, 2.441143990E-01, 4.348607376E-07 ,  1.138664603E+00 
 1.000000000E+00, 2.453988045E-01, 3.628463219E-07 ,  1.138579607E+00 
 1.000000000E+00, 2.466832101E-01, 3.361155905E-07 ,  1.138494015E+00 
 1.000000000E+00, 2.479676157E-01, 3.093848306E-07 ,  1.138408422E+00 
 1.000000000E+00, 2.492520213E-01, 2.823984744E-07 ,  1.138322115E+00 
 1.000000000E+00, 2.505364418E-01, 2.552071123E-07 ,  1.138235450E+00 
 1.000000000E+00, 2.518208325E-01, 2.279848843E-07 ,  1.138156891E+00 
 1.000000000E+00, 2.531052530E-01, 2.003481967E-07 ,  1.138078094E+00 
 1.000000000E+00, 2.543896437E-01, 1.728705286E-07 ,  1.137999535E+00 
 1.000000000E+00, 2.556740642E-01, 1.451617777E-07 ,  1.137920499E+00 
 1.000000000E+00, 2.569584548E-01, 1.289517542E-07 ,  1.137841105E+00 
 1.000000000E+00, 2.582428753E-01, 1.190688081E-07 ,  1.137761354E+00 
 1.000000000E+00, 2.595272660E-01, 1.090132358E-07 ,  1.137680888E+00 
 1.000000000E+00, 2.608116865E-01, 9.895695285E-08 ,  1.137600422E+00 
 1.000000000E+00, 2.620960772E-01, 8.886990344E-08 ,  1.137522340E+00 
 1.000000000E+00, 2.633804977E-01, 7.871268082E-08 ,  1.137448311E+00 
 1.000000000E+00, 2.646648884E-01, 6.855307788E-08 ,  1.137374282E+00 
 1.000000000E+00, 2.659493089E-01, 5.824054483E-08 ,  1.137299538E+00 
 1.000000000E+00, 2.672337294E-01, 4.791316144E-08 ,  1.137224436E+00 
 1.000000000E+00, 2.685181201E-01, 4.403630882E-08 ,  1.137148976E+00 
 1.000000000E+00, 2.698025405E-01, 4.059603498E-08 ,  1.137073159E+00 
 1.000000000E+00, 2.710869312E-01, 3.716807839E-08 ,  1.136997461E+00 
 1.000000000E+00, 2.723713517E-01, 3.369478918E-08 ,  1.136921048E+00 
 1.000000000E+00, 2.736557424E-01, 3.020549499E-08 ,  1.136848211E+00 
 1.000000000E+00, 2.749401629E-01, 2.670836352E-08 ,  1.136779308E+00 
 1.000000000E+00, 2.762245536E-01, 2.315879044E-08 ,  1.136709452E+00 
 1.000000000E+00, 2.775089741E-01, 1.961962504E-08 ,  1.136639714E+00 
 1.000000000E+00, 2.787933648E-01, 1.606491828E-08 ,  1.136569738E+00 
 1.000000000E+00, 2.800777853E-01, 1.458813959E-08 ,  1.136499286E+00 
 1.000000000E+00, 2.813621759E-01, 1.351533019E-08 ,  1.136428595E+00 
 1.000000000E+00, 2.826465964E-01, 1.242466574E-08 ,  1.136357188E+00 
 1.000000000E+00, 2.839310169E-01, 1.133060845E-08 ,  1.136285663E+00 
 1.000000000E+00, 2.852154076E-01, 1.023530860E-08 ,  1.136215687E+00 
 1.000000000E+00, 2.864998281E-01, 9.130164180E-09 ,  1.136151910E+00 
 1.000000000E+00, 2.877842188E-01, 8.025049958E-09 ,  1.136088014E+00 
 1.000000000E+00, 2.890686393E-01, 6.909494754E-09 ,  1.136023760E+00 
 1.000000000E+00, 2.903530300E-01, 5.784974721E-09 ,  1.135958910E+00 
 1.000000000E+00, 2.916374505E-01, 4.948387033E-09 ,  1.135893941E+00 
 1.000000000E+00, 2.929218411E-01, 4.634884032E-09 ,  1.135828257E+00 
 1.000000000E+00, 2.942062616E-01, 4.322484592E-09 ,  1.135762691E+00 
 1.000000000E+00, 2.954906523E-01, 4.009208077E-09 ,  1.135697007E+00 
 1.000000000E+00, 2.967750728E-01, 3.690705297E-09 ,  1.135630369E+00 
 1.000000000E+00, 2.980594635E-01, 3.371906532E-09 ,  1.135568023E+00 
 1.000000000E+00, 2.993438840E-01, 3.050607988E-09 ,  1.135509372E+00 
 1.000000000E+00, 3.006282747E-01, 2.726517456E-09 ,  1.135450006E+00 
 1.000000000E+00, 3.019126952E-01, 2.404469956E-09 ,  1.135390997E+00 
 1.000000000E+00, 3.031971157E-01, 2.078396788E-09 ,  1.135331273E+00 
 1.000000000E+00, 3.044815063E-01, 1.861644838E-09 ,  1.135271311E+00 
 1.000000000E+00, 3.057659268E-01, 1.776132352E-09 ,  1.135211110E+00 
 1.000000000E+00, 3.070503175E-01, 1.688999052E-09 ,  1.135149956E+00 
 1.000000000E+00, 3.083347380E-01, 1.601842547E-09 ,  1.135088921E+00 
 1.000000000E+00, 3.096191287E-01, 1.515014336E-09 ,  1.135028005E+00 
 1.000000000E+00, 3.109035492E-01, 1.426867846E-09 ,  1.134969354E+00 
 1.000000000E+00, 3.121879399E-01, 1.338662736E-09 ,  1.134915471E+00 
 1.000000000E+00, 3.134723604E-01, 1.249810033E-09 ,  1.134860992E+00 
 1.000000000E+00, 3.147567511E-01, 1.160042173E-09 ,  1.134805918E+00 
 1.000000000E+00, 3.160411716E-01, 1.070378342E-09 ,  1.134750843E+00 
 1.000000000E+00, 3.173255622E-01, 9.895289033E-10 ,  1.134695530E+00 
 1.000000000E+00, 3.186099827E-01, 9.649010480E-10 ,  1.134639859E+00 
 1.000000000E+00, 3.198943734E-01, 9.402737478E-10 ,  1.134584069E+00 
 1.000000000E+00, 3.211787939E-01, 9.153176550E-10 ,  1.134527445E+00 
 1.000000000E+00, 3.224632144E-01, 8.902349968E-10 ,  1.134470701E+00 
 1.000000000E+00, 3.237476051E-01, 8.651810934E-10 ,  1.134413958E+00 
 1.000000000E+00, 3.250320256E-01, 8.399039797E-10 ,  1.134362817E+00 
 1.000000000E+00, 3.263164163E-01, 8.146082142E-10 ,  1.134312749E+00 
 1.000000000E+00, 3.276008368E-01, 7.892309029E-10 ,  1.134262443E+00 
 1.000000000E+00, 3.288852274E-01, 7.635264088E-10 ,  1.134211302E+00 
 1.000000000E+00, 3.301696479E-01, 7.378213596E-10 ,  1.134159923E+00 
 1.000000000E+00, 3.314540386E-01, 7.184145501E-10 ,  1.134108424E+00 
 1.000000000E+00, 3.327384591E-01, 7.093923782E-10 ,  1.134056687E+00 
 1.000000000E+00, 3.340228498E-01, 7.003704283E-10 ,  1.134004831E+00 
 1.000000000E+00, 3.353072703E-01, 6.913075112E-10 ,  1.133952379E+00 
 1.000000000E+00, 3.365916610E-01, 6.821734844E-10 ,  1.133899450E+00 
 1.000000000E+00, 3.378760815E-01, 6.730254132E-10 ,  1.133846521E+00 
 1.000000000E+00, 3.391605020E-01, 6.638373740E-10 ,  1.133799195E+00 
 1.000000000E+00, 3.404448926E-01, 6.546389542E-10 ,  1.133752584E+00 
 1.000000000E+00, 3.417293131E-01, 6.454299317E-10 ,  1.133705974E+00 
 1.000000000E+00, 3.430137038E-01, 6.361536853E-10 ,  1.133658767E+00 
 1.000000000E+00, 3.442981243E-01, 6.268406350E-10 ,  1.133610964E+00 
 1.000000000E+00, 3.455825150E-01, 6.182062640E-10 ,  1.133563161E+00 
 1.000000000E+00, 3.468669355E-01, 6.132330754E-10 ,  1.133514643E+00 
 1.000000000E+00, 3.481513262E-01, 6.082549464E-10 ,  1.133466363E+00 
 1.000000000E+00, 3.494357467E-01, 6.032766509E-10 ,  1.133417964E+00 
 1.000000000E+00, 3.507201374E-01, 5.982717655E-10 ,  1.133368731E+00 
 1.000000000E+00, 3.520045578E-01, 5.932480618E-10 ,  1.133319259E+00 
 1.000000000E+00, 3.532889485E-01, 5.882178078E-10 ,  1.133272648E+00 
 1.000000000E+00, 3.545733690E-01, 5.831655159E-10 ,  1.133229136E+00 
 1.000000000E+00, 3.558577597E-01, 5.781187751E-10 ,  1.133185744E+00 
 1.000000000E+00, 3.571421802E-01, 5.730613761E-10 ,  1.133142233E+00 
 1.000000000E+00, 3.584266007E-01, 5.679733350E-10 ,  1.133098006E+00 
 1.000000000E+00, 3.597109914E-01, 5.628802979E-10 ,  1.133053422E+00 
 1.000000000E+00, 3.609954119E-01, 5.584326890E-10 ,  1.133008838E+00 
 1.000000000E+00, 3.622798026E-01, 5.547384219E-10 ,  1.132963419E+00 
 1.000000000E+00, 3.635642231E-01, 5.510459866E-10 ,  1.132918358E+00 
 1.000000000E+00, 3.648486137E-01, 5.473536069E-10 ,  1.132873178E+00 
 1.000000000E+00, 3.661330342E-01, 5.436414652E-10 ,  1.132826924E+00 
 1.000000000E+00, 3.674174249E-01, 5.399163894E-10 ,  1.132780671E+00 
 1.000000000E+00, 3.687018454E-01, 5.361862621E-10 ,  1.132737517E+00 
 1.000000000E+00, 3.699862361E-01, 5.324418129E-10 ,  1.132696986E+00 
 1.000000000E+00, 3.712706566E-01, 5.287012494E-10 ,  1.132656574E+00 
 1.000000000E+00, 3.725550473E-01, 5.249520263E-10 ,  1.132616282E+00 
 1.000000000E+00, 3.738394678E-01, 5.211827636E-10 ,  1.132575035E+00 
 1.000000000E+00, 3.751238585E-01, 5.174100037E-10 ,  1.132533431E+00 
 1.000000000E+00, 3.764082789E-01, 5.138192094E-10 ,  1.132491827E+00 
 1.000000000E+00, 3.776926994E-01, 5.107462231E-10 ,  1.132449627E+00 
 1.000000000E+00, 3.789770901E-01, 5.076731258E-10 ,  1.132407427E+00 
 1.000000000E+00, 3.802615106E-01, 5.046000284E-10 ,  1.132365227E+00 
 1.000000000E+00, 3.815459013E-01, 5.015109439E-10 ,  1.132322192E+00 
 1.000000000E+00, 3.828303218E-01, 4.984097024E-10 ,  1.132278919E+00 
 1.000000000E+00, 3.841147125E-01, 4.953044086E-10 ,  1.132235765E+00 
 1.100000024E+00, 7.713619561E-05, 1.774417456E-06 ,  -4.995805025E-02
 1.100000024E+00, 1.361542847E-03, 1.050484498E-04 ,  -1.774359196E-01
 1.100000024E+00, 2.645949367E-03, -3.895784321E-04,  -1.759493202E-01
 1.100000024E+00, 3.930355888E-03, -8.745302912E-04,  -1.717067063E-01
 1.100000024E+00, 5.214762874E-03, -1.352141728E-03,  -1.667082161E-01
 1.100000024E+00, 6.499169394E-03, -1.823988743E-03,  -1.613658071E-01
 1.100000024E+00, 7.783575915E-03, -2.290843753E-03,  -1.558096111E-01
 1.100000024E+00, 9.067982435E-03, -2.753119217E-03,  -1.500879824E-01
 1.100000024E+00, 1.035238896E-02, -3.211124334E-03,  -1.442057639E-01
 1.100000024E+00, 1.163679548E-02, -3.664937802E-03,  -1.381746680E-01
 1.100000024E+00, 1.292120293E-02, -4.114550538E-03,  -1.319912225E-01
 1.100000024E+00, 1.420560945E-02, -4.559975117E-03,  -1.256475896E-01
 1.100000024E+00, 1.549001597E-02, -5.001080688E-03,  -1.191369444E-01
 1.100000024E+00, 1.677442156E-02, -5.437677260E-03,  -1.124553829E-01
 1.100000024E+00, 1.805882901E-02, -5.869509652E-03,  -1.055983454E-01
 1.100000024E+00, 1.934323646E-02, -6.296699401E-03,  -9.854679555E-02
 1.100000024E+00, 2.062764205E-02, -6.718902849E-03,  -9.129727632E-02
 1.100000024E+00, 2.191204950E-02, -7.135331165E-03,  -8.385587484E-02
 1.100000024E+00, 2.319645509E-02, -7.546303794E-03,  -7.620505244E-02
 1.100000024E+00, 2.448086254E-02, -7.951792330E-03,  -6.832489371E-02
 1.100000024E+00, 2.576526813E-02, -8.350904100E-03,  -6.023494527E-02
 1.100000024E+00, 2.704967558E-02, -8.743389510E-03,  -5.192413554E-02
 1.100000024E+00, 2.833408304E-02, -9.129295126E-03,  -4.337919876E-02
 1.100000024E+00, 2.961848862E-02, -9.507947601E-03,  -3.459903970E-02
 1.100000024E+00, 3.090289608E-02, -9.878817946E-03,  -2.557505853E-02
 1.100000024E+00, 3.218730167E-02, -1.024204027E-02,  -1.629686356E-02
 1.100000024E+00, 3.347170725E-02, -1.059723739E-02,  -6.767470855E-03
 1.100000024E+00, 3.475611657E-02, -1.094424259E-02,  3.016583622E-03 
 1.100000024E+00, 3.604052216E-02, -1.128296927E-02,  1.305716112E-02 
 1.100000024E+00, 3.732492775E-02, -1.161093730E-02,  2.334864996E-02 
 1.100000024E+00, 3.860933334E-02, -1.192957442E-02,  3.388614580E-02 
 1.100000024E+00, 3.989374265E-02, -1.224281080E-02,  4.470212385E-02 
 1.100000024E+00, 4.117814824E-02, -1.256489474E-02,  5.584585667E-02 
 1.100000024E+00, 4.246255383E-02, -1.292734966E-02,  6.729875505E-02 
 1.100000024E+00, 4.374696314E-02, -1.314487495E-02,  7.908042520E-02 
 1.100000024E+00, 4.503136873E-02, -1.332785934E-02,  9.155744314E-02 
 1.100000024E+00, 4.631577432E-02, -1.350716315E-02,  1.046123207E-01 
 1.100000024E+00, 4.760017991E-02, -1.367121469E-02,  1.180826500E-01 
 1.100000024E+00, 4.888458923E-02, -1.382626593E-02,  1.323216558E-01 
 1.100000024E+00, 5.016899481E-02, -1.396427676E-02,  1.469074339E-01 
 1.100000024E+00, 5.145340040E-02, -1.408278290E-02,  1.618512720E-01 
 1.100000024E+00, 5.273780972E-02, -1.419178490E-02,  1.772685498E-01 
 1.100000024E+00, 5.402221531E-02, -1.427086350E-02,  1.928242147E-01 
 1.100000024E+00, 5.530662090E-02, -1.434395276E-02,  2.088403851E-01 
 1.100000024E+00, 5.659102648E-02, -1.438906137E-02,  2.249716967E-01 
 1.100000024E+00, 5.787543580E-02, -1.442495640E-02,  2.414473742E-01 
 1.100000024E+00, 5.915984139E-02, -1.443756185E-02,  2.580797076E-01 
 1.100000024E+00, 6.044424698E-02, -1.443821937E-02,  2.750034034E-01 
 1.100000024E+00, 6.172865629E-02, -1.441659685E-02,  2.920849025E-01 
 1.100000024E+00, 6.301306188E-02, -1.438349113E-02,  3.094357848E-01 
 1.100000024E+00, 6.429746747E-02, -1.432584971E-02,  3.269042671E-01 
 1.100000024E+00, 6.558187306E-02, -1.426212117E-02,  3.446475267E-01 
 1.100000024E+00, 6.686627865E-02, -1.416936517E-02,  3.624410629E-01 
 1.100000024E+00, 6.815068424E-02, -1.407776028E-02,  3.805039823E-01 
 1.100000024E+00, 6.943509728E-02, -1.394956652E-02,  3.985791802E-01 
 1.100000024E+00, 7.071950287E-02, -1.382377744E-02,  4.168392718E-01 
 1.100000024E+00, 7.200390846E-02, -1.367393881E-02,  4.351384938E-01 
 1.100000024E+00, 7.328831404E-02, -1.351496950E-02,  4.534775317E-01 
 1.100000024E+00, 7.457271963E-02, -1.334800012E-02,  4.718546867E-01 
 1.100000024E+00, 7.585712522E-02, -1.316158846E-02,  4.902495146E-01 
 1.100000024E+00, 7.714153081E-02, -1.297677867E-02,  5.085535049E-01 
 1.100000024E+00, 7.842594385E-02, -1.277429610E-02,  5.268757939E-01 
 1.100000024E+00, 7.971034944E-02, -1.256873552E-02,  5.450572371E-01 
 1.100000024E+00, 8.099475503E-02, -1.236252952E-02,  5.631209612E-01 
 1.100000024E+00, 8.227916062E-02, -1.214627177E-02,  5.812043548E-01 
 1.100000024E+00, 8.356356621E-02, -1.193124149E-02,  5.988675952E-01 
 1.100000024E+00, 8.484797180E-02, -1.171713602E-02,  6.164987087E-01 
 1.100000024E+00, 8.613237739E-02, -1.150273252E-02,  6.341056228E-01 
 1.100000024E+00, 8.741679043E-02, -1.128938608E-02,  6.510900855E-01 
 1.100000024E+00, 8.870119601E-02, -1.108261198E-02,  6.681241989E-01 
 1.100000024E+00, 8.998560160E-02, -1.087983232E-02,  6.850662231E-01 
 1.100000024E+00, 9.127000719E-02, -1.067803241E-02,  7.014109492E-01 
 1.100000024E+00, 9.255441278E-02, -1.047159452E-02,  7.178111672E-01 
 1.100000024E+00, 9.383881837E-02, -1.026259456E-02,  7.341750860E-01 
 1.100000024E+00, 9.512322396E-02, -1.005457528E-02,  7.501196861E-01 
 1.100000024E+00, 9.640763700E-02, -9.739692323E-03,  7.661313415E-01 
 1.100000024E+00, 9.769204259E-02, -9.333085269E-03,  7.821700573E-01 
 1.100000024E+00, 9.897644818E-02, -8.926531300E-03,  7.979475260E-01 
 1.100000024E+00, 1.002608538E-01, -8.498124778E-03,  8.137842417E-01 
 1.100000024E+00, 1.015452594E-01, -8.020255715E-03,  8.296514153E-01 
 1.100000024E+00, 1.028296649E-01, -7.541576866E-03,  8.450783491E-01 
 1.100000024E+00, 1.041140705E-01, -7.062033284E-03,  8.603180051E-01 
 1.100000024E+00, 1.053984836E-01, -6.518400740E-03,  8.755916953E-01 
 1.100000024E+00, 1.066828892E-01, -5.967659876E-03,  8.905705810E-01 
 1.100000024E+00, 1.079672948E-01, -5.415233318E-03,  9.042261839E-01 
 1.100000024E+00, 1.092517003E-01, -4.877904430E-03,  9.179242253E-01 
 1.100000024E+00, 1.105361059E-01, -4.359648097E-03,  9.317130446E-01 
 1.100000024E+00, 1.118205115E-01, -3.839708399E-03,  9.437896609E-01 
 1.100000024E+00, 1.131049171E-01, -3.316383576E-03,  9.548484087E-01 
 1.100000024E+00, 1.143893301E-01, -2.904275898E-03,  9.659660459E-01 
 1.100000024E+00, 1.156737357E-01, -2.530766418E-03,  9.771062732E-01 
 1.100000024E+00, 1.169581413E-01, -2.152973786E-03,  9.854106307E-01 
 1.100000024E+00, 1.182425469E-01, -1.773749013E-03,  9.932875037E-01 
 1.100000024E+00, 1.195269525E-01, -1.561102457E-03,  1.001208901E+00 
 1.100000024E+00, 1.208113581E-01, -1.363634947E-03,  1.009171605E+00 
 1.100000024E+00, 1.220957637E-01, -1.165252761E-03,  1.014507413E+00 
 1.100000024E+00, 1.233801767E-01, -9.644738166E-04,  1.019744992E+00 
 1.100000024E+00, 1.246645823E-01, -8.772202418E-04,  1.024992228E+00 
 1.100000024E+00, 1.259489805E-01, -8.003439289E-04,  1.030265093E+00 
 1.100000024E+00, 1.272333860E-01, -7.229623734E-04,  1.034206390E+00 
 1.100000024E+00, 1.285178065E-01, -6.451507797E-04,  1.037952662E+00 
 1.100000024E+00, 1.298022121E-01, -6.059980951E-04,  1.041707754E+00 
 1.100000024E+00, 1.310866177E-01, -5.805158289E-04,  1.045466542E+00 
 1.100000024E+00, 1.323710233E-01, -5.548565532E-04,  1.048837662E+00 
 1.100000024E+00, 1.336554289E-01, -5.291331909E-04,  1.051954031E+00 
 1.100000024E+00, 1.349398345E-01, -5.081916461E-04,  1.055075049E+00 
 1.100000024E+00, 1.362242401E-01, -4.951109877E-04,  1.058200121E+00 
